date,symbol,adjusted
2015-07-28,MSFT,40.225742
2015-07-29,MSFT,41.068592
2015-07-30,MSFT,41.592037
2015-07-31,MSFT,41.432346
2015-08-03,MSFT,41.52993
2015-08-04,MSFT,42.177593
2015-08-05,MSFT,42.213074
2015-08-06,MSFT,41.361359
2015-08-07,MSFT,41.467831
2015-08-10,MSFT,41.991276
2015-08-11,MSFT,41.175053
2015-08-12,MSFT,41.467831
2015-08-13,MSFT,41.458958
2015-08-14,MSFT,41.698498
2015-08-17,MSFT,41.982403
2015-08-18,MSFT,42.2146
2015-08-19,MSFT,41.625187
2015-08-20,MSFT,40.776768
2015-08-21,MSFT,38.463779
2015-08-24,MSFT,37.222431
2015-08-25,MSFT,36.141846
2015-08-26,MSFT,38.142269
2015-08-27,MSFT,39.205021
2015-08-28,MSFT,39.231808
2015-08-31,MSFT,38.865662
2015-09-01,MSFT,37.34745
2015-09-02,MSFT,38.722759
2015-09-03,MSFT,38.84779
2015-09-04,MSFT,38.052971
2015-09-08,MSFT,39.196083
2015-09-09,MSFT,38.463779
2015-09-10,MSFT,38.660252
2015-09-11,MSFT,38.829926
2015-09-14,MSFT,38.436985
2015-09-15,MSFT,39.276455
2015-09-16,MSFT,39.562222
2015-09-17,MSFT,39.517574
2015-09-18,MSFT,38.829926
2015-09-21,MSFT,39.392555
2015-09-22,MSFT,39.205021
2015-09-23,MSFT,39.178215
2015-09-24,MSFT,39.213943
2015-09-25,MSFT,39.240719
2015-09-28,MSFT,38.660252
2015-09-29,MSFT,38.794205
2015-09-30,MSFT,39.526512
2015-10-01,MSFT,39.839077
2015-10-02,MSFT,40.696407
2015-10-05,MSFT,41.64304
2015-10-06,MSFT,41.750206
2015-10-07,MSFT,41.794865
2015-10-08,MSFT,42.375336
2015-10-09,MSFT,42.071716
2015-10-12,MSFT,41.973476
2015-10-13,MSFT,41.875244
2015-10-14,MSFT,41.687706
2015-10-15,MSFT,41.982403
2015-10-16,MSFT,42.428925
2015-10-19,MSFT,42.527161
2015-10-20,MSFT,42.661129
2015-10-21,MSFT,42.152084
2015-10-22,MSFT,42.893322
2015-10-23,MSFT,47.215694
2015-10-26,MSFT,48.448112
2015-10-27,MSFT,47.94799
2015-10-28,MSFT,48.206978
2015-10-29,MSFT,47.653297
2015-10-30,MSFT,47.010281
2015-11-02,MSFT,47.54612
2015-11-03,MSFT,48.358807
2015-11-04,MSFT,48.582066
2015-11-05,MSFT,48.56422
2015-11-06,MSFT,49.046444
2015-11-09,MSFT,48.367729
2015-11-10,MSFT,47.787251
2015-11-11,MSFT,47.912285
2015-11-12,MSFT,47.617554
2015-11-13,MSFT,47.1889
2015-11-16,MSFT,48.01944
2015-11-17,MSFT,47.623859
2015-11-18,MSFT,48.415028
2015-11-19,MSFT,48.495941
2015-11-20,MSFT,48.720715
2015-11-23,MSFT,48.720715
2015-11-24,MSFT,48.774666
2015-11-25,MSFT,48.271175
2015-11-27,MSFT,48.486961
2015-11-30,MSFT,48.864563
2015-12-01,MSFT,49.646767
2015-12-02,MSFT,49.637768
2015-12-03,MSFT,48.729725
2015-12-04,MSFT,50.267113
2015-12-07,MSFT,50.177216
2015-12-08,MSFT,50.159241
2015-12-09,MSFT,49.430992
2015-12-10,MSFT,49.691715
2015-12-11,MSFT,48.603836
2015-12-14,MSFT,49.574837
2015-12-15,MSFT,49.628792
2015-12-16,MSFT,50.464928
2015-12-17,MSFT,50.078308
2015-12-18,MSFT,48.666779
2015-12-21,MSFT,49.296127
2015-12-22,MSFT,49.763641
2015-12-23,MSFT,50.186207
2015-12-24,MSFT,50.051346
2015-12-28,MSFT,50.303093
2015-12-29,MSFT,50.842537
2015-12-30,MSFT,50.626747
2015-12-31,MSFT,49.880516
2016-01-04,MSFT,49.269157
2016-01-05,MSFT,49.493919
2016-01-06,MSFT,48.594845
2016-01-07,MSFT,46.904602
2016-01-08,MSFT,47.048447
2016-01-11,MSFT,47.021469
2016-01-12,MSFT,47.453018
2016-01-13,MSFT,46.428093
2016-01-14,MSFT,47.749722
2016-01-15,MSFT,45.843689
2016-01-19,MSFT,45.457092
2016-01-20,MSFT,45.663864
2016-01-21,MSFT,45.385159
2016-01-22,MSFT,47.012478
2016-01-25,MSFT,46.562943
2016-01-26,MSFT,46.904602
2016-01-27,MSFT,46.050476
2016-01-28,MSFT,46.805691
2016-01-29,MSFT,49.529884
2016-02-01,MSFT,49.188229
2016-02-02,MSFT,47.650822
2016-02-03,MSFT,46.895611
2016-02-04,MSFT,46.751747
2016-02-05,MSFT,45.097462
2016-02-08,MSFT,44.423153
2016-02-09,MSFT,44.306274
2016-02-10,MSFT,44.692875
2016-02-11,MSFT,44.674896
2016-02-12,MSFT,45.403141
2016-02-16,MSFT,46.26339
2016-02-17,MSFT,47.467731
2016-02-18,MSFT,47.259476
2016-02-19,MSFT,46.924427
2016-02-22,MSFT,47.676014
2016-02-23,MSFT,46.344894
2016-02-24,MSFT,46.507889
2016-02-25,MSFT,47.177979
2016-02-26,MSFT,46.453556
2016-02-29,MSFT,46.073238
2016-03-01,MSFT,47.612625
2016-03-02,MSFT,47.947678
2016-03-03,MSFT,47.404358
2016-03-04,MSFT,47.114601
2016-03-07,MSFT,46.209064
2016-03-08,MSFT,46.770496
2016-03-09,MSFT,47.848061
2016-03-10,MSFT,47.13271
2016-03-11,MSFT,48.056324
2016-03-14,MSFT,48.146885
2016-03-15,MSFT,48.52721
2016-03-16,MSFT,49.215408
2016-03-17,MSFT,49.496136
2016-03-18,MSFT,48.436665
2016-03-21,MSFT,48.771706
2016-03-22,MSFT,48.961861
2016-03-23,MSFT,48.871319
2016-03-24,MSFT,49.088631
2016-03-28,MSFT,48.481934
2016-03-29,MSFT,49.541393
2016-03-30,MSFT,49.849281
2016-03-31,MSFT,50.012276
2016-04-01,MSFT,50.320156
2016-04-04,MSFT,50.193386
2016-04-05,MSFT,49.405579
2016-04-06,MSFT,49.912666
2016-04-07,MSFT,49.315029
2016-04-08,MSFT,49.278801
2016-04-11,MSFT,49.179195
2016-04-12,MSFT,49.487076
2016-04-13,MSFT,50.120937
2016-04-14,MSFT,50.130005
2016-04-15,MSFT,50.392593
2016-04-18,MSFT,51.126076
2016-04-19,MSFT,51.062695
2016-04-20,MSFT,50.338261
2016-04-21,MSFT,50.510311
2016-04-22,MSFT,46.888206
2016-04-25,MSFT,47.187038
2016-04-26,MSFT,46.580338
2016-04-27,MSFT,46.127571
2016-04-28,MSFT,45.185818
2016-04-29,MSFT,45.158649
2016-05-02,MSFT,45.828739
2016-05-03,MSFT,45.077148
2016-05-04,MSFT,45.158649
2016-05-05,MSFT,45.222031
2016-05-06,MSFT,45.629528
2016-05-09,MSFT,45.339752
2016-05-10,MSFT,46.200001
2016-05-11,MSFT,46.227177
2016-05-12,MSFT,46.643723
2016-05-13,MSFT,46.254341
2016-05-16,MSFT,46.933487
2016-05-17,MSFT,46.058094
2016-05-18,MSFT,46.331657
2016-05-19,MSFT,45.884857
2016-05-20,MSFT,46.158405
2016-05-23,MSFT,45.620403
2016-05-24,MSFT,47.042908
2016-05-25,MSFT,47.526192
2016-05-26,MSFT,47.316463
2016-05-27,MSFT,47.708565
2016-05-31,MSFT,48.328632
2016-06-01,MSFT,48.191841
2016-06-02,MSFT,47.854458
2016-06-03,MSFT,47.225277
2016-06-06,MSFT,47.535305
2016-06-07,MSFT,47.50795
2016-06-08,MSFT,47.453251
2016-06-09,MSFT,47.070267
2016-06-10,MSFT,46.942604
2016-06-13,MSFT,45.720711
2016-06-14,MSFT,45.438019
2016-06-15,MSFT,45.310375
2016-06-16,MSFT,45.948685
2016-06-17,MSFT,45.71159
2016-06-20,MSFT,45.656879000000004
2016-06-21,MSFT,46.678158
2016-06-22,MSFT,46.495796
2016-06-23,MSFT,47.334705
2016-06-24,MSFT,45.438019
2016-06-27,MSFT,44.16143
2016-06-28,MSFT,45.082409
2016-06-29,MSFT,46.085445
2016-06-30,MSFT,46.659924
2016-07-01,MSFT,46.65081
2016-07-05,MSFT,46.659924
2016-07-06,MSFT,46.851414
2016-07-07,MSFT,46.851414
2016-07-08,MSFT,47.690331
2016-07-11,MSFT,47.954773
2016-07-12,MSFT,48.520119
2016-07-13,MSFT,48.793682
2016-07-14,MSFT,49.003403
2016-07-15,MSFT,48.966938
2016-07-18,MSFT,49.204018
2016-07-19,MSFT,48.410694
2016-07-20,MSFT,50.98214
2016-07-21,MSFT,50.88184
2016-07-22,MSFT,51.583977
2016-07-25,MSFT,51.729874
2016-07-26,MSFT,51.757221
2016-07-27,MSFT,51.237465
2016-07-28,MSFT,51.255703
2016-07-29,MSFT,51.684273
2016-08-01,MSFT,51.593094
2016-08-02,MSFT,51.593094
2016-08-03,MSFT,51.948719
2016-08-04,MSFT,52.331707
2016-08-05,MSFT,52.851467
2016-08-08,MSFT,52.942654
2016-08-09,MSFT,53.070297
2016-08-10,MSFT,52.906166
2016-08-11,MSFT,53.161499
2016-08-12,MSFT,52.833214
2016-08-15,MSFT,52.997353
2016-08-16,MSFT,52.703735
2016-08-17,MSFT,52.813854
2016-08-18,MSFT,52.850563
2016-08-19,MSFT,52.868889
2016-08-22,MSFT,52.914772
2016-08-23,MSFT,53.116642
2016-08-24,MSFT,53.171696
2016-08-25,MSFT,53.37355
2016-08-26,MSFT,53.245098
2016-08-29,MSFT,53.309322
2016-08-30,MSFT,53.116642
2016-08-31,MSFT,52.722095
2016-09-01,MSFT,52.84137
2016-09-02,MSFT,52.914772
2016-09-06,MSFT,52.859722
2016-09-07,MSFT,52.905594
2016-09-08,MSFT,52.694576
2016-09-09,MSFT,51.575169
2016-09-12,MSFT,52.345898
2016-09-13,MSFT,51.868767
2016-09-14,MSFT,51.62104
2016-09-15,MSFT,52.474354
2016-09-16,MSFT,52.529408
2016-09-19,MSFT,52.235794
2016-09-20,MSFT,52.12569
2016-09-21,MSFT,52.997356
2016-09-22,MSFT,53.052414
2016-09-23,MSFT,52.694576
2016-09-26,MSFT,52.208267
2016-09-27,MSFT,53.171696
2016-09-28,MSFT,53.245098
2016-09-29,MSFT,52.667046
2016-09-30,MSFT,52.850563
2016-10-03,MSFT,52.685387
2016-10-04,MSFT,52.520229
2016-10-05,MSFT,52.887257
2016-10-06,MSFT,52.979008
2016-10-07,MSFT,53.034054
2016-10-10,MSFT,53.254272
2016-10-11,MSFT,52.474354
2016-10-12,MSFT,52.400948
2016-10-13,MSFT,52.22662
2016-10-14,MSFT,52.685387
2016-10-17,MSFT,52.501884
2016-10-18,MSFT,52.905594
2016-10-19,MSFT,52.786324
2016-10-20,MSFT,52.529408
2016-10-21,MSFT,54.740692
2016-10-24,MSFT,55.970203
2016-10-25,MSFT,55.961029
2016-10-26,MSFT,55.630711
2016-10-27,MSFT,55.144413
2016-10-28,MSFT,54.933372
2016-10-31,MSFT,54.979259
2016-11-01,MSFT,54.869152
2016-11-02,MSFT,54.529648
2016-11-03,MSFT,54.327789
2016-11-04,MSFT,53.86903
2016-11-07,MSFT,55.438026
2016-11-08,MSFT,55.483902
2016-11-09,MSFT,55.208645
2016-11-10,MSFT,53.859852
2016-11-11,MSFT,54.153461
2016-11-14,MSFT,53.327663
2016-11-15,MSFT,54.380733
2016-11-16,MSFT,55.10125
2016-11-17,MSFT,56.015762
2016-11-18,MSFT,55.747875
2016-11-21,MSFT,56.21899
2016-11-22,MSFT,56.45916
2016-11-23,MSFT,55.794067
2016-11-25,MSFT,55.914146
2016-11-28,MSFT,55.988041
2016-11-29,MSFT,56.431454
2016-11-30,MSFT,55.664742
2016-12-01,MSFT,54.685574
2016-12-02,MSFT,54.731762
2016-12-05,MSFT,55.6278
2016-12-06,MSFT,55.378387
2016-12-07,MSFT,56.690083
2016-12-08,MSFT,56.35754
2016-12-09,MSFT,57.244347
2016-12-12,MSFT,57.429085
2016-12-13,MSFT,58.177322
2016-12-14,MSFT,57.900192
2016-12-15,MSFT,57.807827
2016-12-16,MSFT,57.549175
2016-12-19,MSFT,58.76852
2016-12-20,MSFT,58.694618
2016-12-21,MSFT,58.694618
2016-12-22,MSFT,58.703857
2016-12-23,MSFT,58.4175
2016-12-27,MSFT,58.454449
2016-12-28,MSFT,58.186554
2016-12-29,MSFT,58.103424
2016-12-30,MSFT,57.401375
2017-01-03,MSFT,57.807827
2017-01-04,MSFT,57.549175
2017-01-05,MSFT,57.549175
2017-01-06,MSFT,58.048004
2017-01-09,MSFT,57.863251
2017-01-10,MSFT,57.84478
2017-01-11,MSFT,58.371311
2017-01-12,MSFT,57.835545
2017-01-13,MSFT,57.918682
2017-01-17,MSFT,57.761639
2017-01-18,MSFT,57.733925
2017-01-19,MSFT,57.549175
2017-01-20,MSFT,57.955627
2017-01-23,MSFT,58.158844
2017-01-24,MSFT,58.67614
2017-01-25,MSFT,58.82394
2017-01-26,MSFT,59.368942
2017-01-27,MSFT,60.763794
2017-01-30,MSFT,60.163368
2017-01-31,MSFT,59.719971
2017-02-01,MSFT,58.731564
2017-02-02,MSFT,58.352833
2017-02-03,MSFT,58.82394
2017-02-06,MSFT,58.786991
2017-02-07,MSFT,58.592999
2017-02-08,MSFT,58.509872
2017-02-09,MSFT,59.174953
2017-02-10,MSFT,59.119537
2017-02-13,MSFT,59.784641
2017-02-14,MSFT,60.007683
2017-02-15,MSFT,59.970501
2017-02-16,MSFT,59.961201
2017-02-17,MSFT,60.054142
2017-02-21,MSFT,59.933327
2017-02-22,MSFT,59.812519
2017-02-23,MSFT,60.054142
2017-02-24,MSFT,60.054142
2017-02-27,MSFT,59.691708
2017-02-28,MSFT,59.45937
2017-03-01,MSFT,60.351528
2017-03-02,MSFT,59.487244
2017-03-03,MSFT,59.710285
2017-03-06,MSFT,59.728874
2017-03-07,MSFT,59.849689
2017-03-08,MSFT,60.397995
2017-03-09,MSFT,60.156376
2017-03-10,MSFT,60.342243
2017-03-13,MSFT,60.137783
2017-03-14,MSFT,59.858982
2017-03-15,MSFT,60.174953
2017-03-16,MSFT,60.072731
2017-03-17,MSFT,60.286488
2017-03-20,MSFT,60.342243
2017-03-21,MSFT,59.673111
2017-03-22,MSFT,60.435173
2017-03-23,MSFT,60.286488
2017-03-24,MSFT,60.38871
2017-03-27,MSFT,60.500233
2017-03-28,MSFT,60.6768
2017-03-29,MSFT,60.844082
2017-03-30,MSFT,61.067127
2017-03-31,MSFT,61.206532
2017-04-03,MSFT,60.918438
2017-04-04,MSFT,61.085716
2017-04-05,MSFT,60.927715
2017-04-06,MSFT,61.085716
2017-04-07,MSFT,61.039246
2017-04-10,MSFT,60.899849
2017-04-11,MSFT,60.853378
2017-04-12,MSFT,60.621044
2017-04-13,MSFT,60.360821
2017-04-17,MSFT,60.853378
2017-04-18,MSFT,60.769745
2017-04-19,MSFT,60.444466
2017-04-20,MSFT,60.871967
2017-04-21,MSFT,61.708382
2017-04-24,MSFT,62.758526
2017-04-25,MSFT,63.120979
2017-04-26,MSFT,63.037331
2017-04-27,MSFT,63.446228
2017-04-28,MSFT,63.622818
2017-05-01,MSFT,64.505699
2017-05-02,MSFT,64.403473
2017-05-03,MSFT,64.199005
2017-05-04,MSFT,63.948074
2017-05-05,MSFT,64.124649
2017-05-08,MSFT,64.068886
2017-05-09,MSFT,64.161842
2017-05-10,MSFT,64.412766
2017-05-11,MSFT,63.622818
2017-05-12,MSFT,63.54847
2017-05-15,MSFT,63.594944
2017-05-16,MSFT,64.875458
2017-05-17,MSFT,63.071526
2017-05-18,MSFT,63.286507
2017-05-19,MSFT,63.267799
2017-05-22,MSFT,63.978149
2017-05-23,MSFT,64.193138
2017-05-24,MSFT,64.27726
2017-05-25,MSFT,65.071716
2017-05-26,MSFT,65.389519
2017-05-30,MSFT,65.81012
2017-05-31,MSFT,65.277351
2017-06-01,MSFT,65.520363
2017-06-02,MSFT,67.071907
2017-06-05,MSFT,67.557953
2017-06-06,MSFT,67.782249
2017-06-07,MSFT,67.660759
2017-06-08,MSFT,67.249496
2017-06-09,MSFT,65.725998
2017-06-12,MSFT,65.221268
2017-06-13,MSFT,66.034424
2017-06-14,MSFT,65.679268
2017-06-15,MSFT,65.33342
2017-06-16,MSFT,65.426888
2017-06-19,MSFT,66.240051
2017-06-20,MSFT,65.342781
2017-06-21,MSFT,65.679268
2017-06-22,MSFT,65.669914
2017-06-23,MSFT,66.557861
2017-06-26,MSFT,65.922256
2017-06-27,MSFT,64.68853
2017-06-28,MSFT,65.239967
2017-06-29,MSFT,64.015549
2017-06-30,MSFT,64.426788
2017-07-03,MSFT,63.716454
2017-07-05,MSFT,64.567001
2017-07-06,MSFT,64.090324
2017-07-07,MSFT,64.922173
2017-07-10,MSFT,65.408203
2017-07-11,MSFT,65.417534
2017-07-12,MSFT,66.501778
2017-07-13,MSFT,67.081261
2017-07-14,MSFT,68.025291
2017-07-17,MSFT,68.558037
2017-07-18,MSFT,68.511299
2017-07-19,MSFT,69.034714
2017-07-20,MSFT,69.371201
2017-07-21,MSFT,68.969299
2017-07-24,MSFT,68.791702
2017-07-25,MSFT,69.343178
2017-07-26,MSFT,69.212311
2017-07-27,MSFT,68.380447
2017-07-28,MSFT,68.268288
2017-07-31,MSFT,67.950493
2017-08-01,MSFT,67.838341
2017-08-02,MSFT,67.539253
2017-08-03,MSFT,67.436417
2017-08-04,MSFT,67.931808
2017-08-07,MSFT,67.670128
2017-08-08,MSFT,68.034622
2017-08-09,MSFT,67.735542
2017-08-10,MSFT,66.744781
2017-08-11,MSFT,67.763573
2017-08-14,MSFT,68.782349
2017-08-15,MSFT,68.801155
2017-08-16,MSFT,69.205208
2017-08-17,MSFT,68.030655
2017-08-18,MSFT,68.115219
2017-08-21,MSFT,67.7957
2017-08-22,MSFT,68.744774
2017-08-23,MSFT,68.331337
2017-08-24,MSFT,68.303123
2017-08-25,MSFT,68.425278
2017-08-28,MSFT,68.434708
2017-08-29,MSFT,68.641418
2017-08-30,MSFT,69.54348
2017-08-31,MSFT,70.257599
2017-09-01,MSFT,69.477715
2017-09-05,MSFT,69.167618
2017-09-06,MSFT,68.970306
2017-09-07,MSFT,69.853561
2017-09-08,MSFT,69.515282
2017-09-11,MSFT,70.24823
2017-09-12,MSFT,70.173035
2017-09-13,MSFT,70.671066
2017-09-14,MSFT,70.257599
2017-09-15,MSFT,70.765007
2017-09-18,MSFT,70.624084
2017-09-19,MSFT,70.887184
2017-09-20,MSFT,70.417366
2017-09-21,MSFT,69.7314
2017-09-22,MSFT,69.919334
2017-09-25,MSFT,68.838745
2017-09-26,MSFT,68.838745
2017-09-27,MSFT,69.39315
2017-09-28,MSFT,69.411934
2017-09-29,MSFT,69.994507
2017-10-02,MSFT,70.107262
2017-10-03,MSFT,69.778381
2017-10-04,MSFT,70.182434
2017-10-05,MSFT,71.385193
2017-10-06,MSFT,71.413383
2017-10-09,MSFT,71.685875
2017-10-10,MSFT,71.685875
2017-10-11,MSFT,71.808022
2017-10-12,MSFT,72.465813
2017-10-13,MSFT,72.813461
2017-10-16,MSFT,72.963806
2017-10-17,MSFT,72.907425
2017-10-18,MSFT,72.926216
2017-10-19,MSFT,73.208107
2017-10-20,MSFT,74.053787
2017-10-23,MSFT,74.072601
2017-10-24,MSFT,74.100777
2017-10-25,MSFT,73.884674
2017-10-26,MSFT,74.006798
2017-10-27,MSFT,78.752045
2017-10-30,MSFT,78.827225
2017-10-31,MSFT,78.160065
2017-11-01,MSFT,78.160065
2017-11-02,MSFT,78.977562
2017-11-03,MSFT,79.062111
2017-11-06,MSFT,79.372208
2017-11-07,MSFT,79.184273
2017-11-08,MSFT,79.456772
2017-11-09,MSFT,79.015152
2017-11-10,MSFT,78.808426
2017-11-13,MSFT,78.864807
2017-11-14,MSFT,78.977562
2017-11-15,MSFT,78.363724
2017-11-16,MSFT,78.571472
2017-11-17,MSFT,77.815979
2017-11-20,MSFT,77.938751
2017-11-21,MSFT,79.062553
2017-11-22,MSFT,78.486481
2017-11-24,MSFT,78.628151
2017-11-27,MSFT,79.204224
2017-11-28,MSFT,80.158012
2017-11-29,MSFT,78.703674
2017-11-30,MSFT,79.487503
2017-12-01,MSFT,79.57251
2017-12-04,MSFT,76.56942
2017-12-05,MSFT,77.051056
2017-12-06,MSFT,78.174858
2017-12-07,MSFT,77.90097
2017-12-08,MSFT,79.478096
2017-12-11,MSFT,80.488564
2017-12-12,MSFT,80.819092
2017-12-13,MSFT,80.601875
2017-12-14,MSFT,79.978584
2017-12-15,MSFT,82.01841
2017-12-18,MSFT,81.57457
2017-12-19,MSFT,81.055176
2017-12-20,MSFT,80.762428
2017-12-21,MSFT,80.743538
2017-12-22,MSFT,80.752975
2017-12-26,MSFT,80.649094
2017-12-27,MSFT,80.941849
2017-12-28,MSFT,80.951286
2017-12-29,MSFT,80.781319
2018-01-02,MSFT,81.168503
2018-01-03,MSFT,81.546249
2018-01-04,MSFT,82.263954
2018-01-05,MSFT,83.28389
2018-01-08,MSFT,83.368874
2018-01-09,MSFT,83.312218
2018-01-10,MSFT,82.934479
2018-01-11,MSFT,83.180008
2018-01-12,MSFT,84.615433
2018-01-16,MSFT,83.434982
2018-01-17,MSFT,85.125404
2018-01-18,MSFT,85.087624
2018-01-19,MSFT,84.993187
2018-01-22,MSFT,86.513626
2018-01-23,MSFT,86.787483
2018-01-24,MSFT,86.711952
2018-01-25,MSFT,87.193588
2018-01-26,MSFT,88.827316
2018-01-29,MSFT,88.695122
2018-01-30,MSFT,87.580757
2018-01-31,MSFT,89.724487
2018-02-01,MSFT,89.01619
2018-02-02,MSFT,86.674164
2018-02-05,MSFT,83.104446
2018-02-06,MSFT,86.249214
2018-02-07,MSFT,84.624886
2018-02-08,MSFT,80.2808
2018-02-09,MSFT,83.274422
2018-02-12,MSFT,84.171593
2018-02-13,MSFT,84.832642
2018-02-14,MSFT,86.160973
2018-02-15,MSFT,87.916267
2018-02-16,MSFT,87.290047
2018-02-20,MSFT,87.973206
2018-02-21,MSFT,86.806175
2018-02-22,MSFT,87.033882
2018-02-23,MSFT,89.244576
2018-02-26,MSFT,90.534973
2018-02-27,MSFT,89.377411
2018-02-28,MSFT,88.969414
2018-03-01,MSFT,88.096519
2018-03-02,MSFT,88.286301
2018-03-05,MSFT,88.8461
2018-03-06,MSFT,88.542465000000007
2018-03-07,MSFT,89.054832
2018-03-08,MSFT,89.595634
2018-03-09,MSFT,91.597626
2018-03-12,MSFT,91.815857
2018-03-13,MSFT,89.576668
2018-03-14,MSFT,89.045334
2018-03-15,MSFT,89.358452
2018-03-16,MSFT,89.75695
2018-03-19,MSFT,88.134483
2018-03-20,MSFT,88.362198
2018-03-21,MSFT,87.745483
2018-03-22,MSFT,85.193184
2018-03-23,MSFT,82.716805
2018-03-26,MSFT,88.978935
2018-03-27,MSFT,84.889572
2018-03-28,MSFT,84.813667
2018-03-29,MSFT,86.597412
2018-04-02,MSFT,83.98819
2018-04-03,MSFT,85.117287
2018-04-04,MSFT,87.60318
2018-04-05,MSFT,87.650597
2018-04-06,MSFT,85.61068
2018-04-09,MSFT,86.123016
2018-04-10,MSFT,88.124985
2018-04-11,MSFT,87.157219
2018-04-12,MSFT,88.789154
2018-04-13,MSFT,88.314758
2018-04-16,MSFT,89.348969
2018-04-17,MSFT,91.151688
2018-04-18,MSFT,91.502747
2018-04-19,MSFT,91.189644
2018-04-20,MSFT,90.136467
2018-04-23,MSFT,90.468559
2018-04-24,MSFT,88.35273
2018-04-25,MSFT,87.584152
2018-04-26,MSFT,89.434349
2018-04-27,MSFT,90.914482
2018-04-30,MSFT,88.732231
2018-05-01,MSFT,90.136467
2018-05-02,MSFT,88.72274
2018-05-03,MSFT,89.254074
2018-05-04,MSFT,90.2883
2018-05-07,MSFT,91.293999
2018-05-08,MSFT,90.904999
2018-05-09,MSFT,91.97715
2018-05-10,MSFT,92.897499
2018-05-11,MSFT,92.698227
2018-05-14,MSFT,93.011345
2018-05-15,MSFT,92.337685
2018-05-16,MSFT,92.575928
2018-05-17,MSFT,91.651604
2018-05-18,MSFT,91.82312
2018-05-21,MSFT,93.004738
2018-05-22,MSFT,92.909454
2018-05-23,MSFT,94.014824
2018-05-24,MSFT,93.681328
2018-05-25,MSFT,93.728966
2018-05-29,MSFT,93.395447
2018-05-30,MSFT,94.291183
2018-05-31,MSFT,94.18634
2018-06-01,MSFT,96.04454
2018-06-04,MSFT,96.88311
2018-06-05,MSFT,97.378624
2018-06-06,MSFT,97.66449
2018-06-07,MSFT,96.130295
2018-06-08,MSFT,96.844986
2018-06-11,MSFT,96.29232
2018-06-12,MSFT,96.540062
2018-06-13,MSFT,96.101723
2018-06-14,MSFT,96.644897
2018-06-15,MSFT,95.415642
2018-06-18,MSFT,96.111229
2018-06-19,MSFT,96.111229
2018-06-20,MSFT,97.073708
2018-06-21,MSFT,96.378059
2018-06-22,MSFT,95.682434
2018-06-25,MSFT,93.757538
2018-06-26,MSFT,94.415047
2018-06-27,MSFT,92.947556
2018-06-28,MSFT,93.986259
2018-06-29,MSFT,93.967186
2018-07-02,MSFT,95.30127
2018-07-03,MSFT,94.386459
2018-07-05,MSFT,95.063026
2018-07-06,MSFT,96.397141
2018-07-09,MSFT,97.054634
2018-07-10,MSFT,97.311928
2018-07-11,MSFT,97.17852
2018-07-12,MSFT,99.284447
2018-07-13,MSFT,100.466072
2018-07-16,MSFT,99.970558
2018-07-17,MSFT,100.961586
2018-07-18,MSFT,100.170685
2018-07-19,MSFT,99.484566
2018-07-20,MSFT,101.266518
2018-07-23,MSFT,102.886497
2018-07-24,MSFT,102.591095
2018-07-25,MSFT,105.611832
2018-07-26,MSFT,104.458809
2018-07-27,MSFT,102.610138
2018-07-30,MSFT,100.408905
2018-07-31,MSFT,101.085472
2018-08-01,MSFT,101.276062
2018-08-02,MSFT,102.505325
2018-08-03,MSFT,102.953186
2018-08-06,MSFT,103.038963
2018-08-07,MSFT,103.753647
2018-08-08,MSFT,104.334923
2018-08-09,MSFT,104.506447
2018-08-10,MSFT,103.867981
2018-08-13,MSFT,103.115181
2018-08-14,MSFT,104.401642
2018-08-15,MSFT,102.985893
2018-08-16,MSFT,102.966759
2018-08-17,MSFT,102.909355
2018-08-20,MSFT,102.230171
2018-08-21,MSFT,101.378838
2018-08-22,MSFT,102.411926
2018-08-23,MSFT,102.890236
2018-08-24,MSFT,103.693764
2018-08-27,MSFT,104.841667
2018-08-28,MSFT,105.473
2018-08-29,MSFT,107.156593
2018-08-30,MSFT,107.089622
2018-08-31,MSFT,107.453133
2018-09-04,MSFT,106.860054
2018-09-05,MSFT,103.779831
2018-09-06,MSFT,104.018997
2018-09-07,MSFT,103.512001
2018-09-10,MSFT,104.63121
2018-09-11,MSFT,106.410454
2018-09-12,MSFT,106.860054
2018-09-13,MSFT,108.007942
2018-09-14,MSFT,108.447983
2018-09-17,MSFT,107.271385
2018-09-18,MSFT,108.29493
2018-09-19,MSFT,106.85047900000001
2018-09-20,MSFT,108.639305
2018-09-21,MSFT,109.299347
2018-09-24,MSFT,109.691551
2018-09-25,MSFT,109.481102
2018-09-26,MSFT,109.031502
2018-09-27,MSFT,109.44281
2018-09-28,MSFT,109.404564
2018-10-01,MSFT,110.590736
2018-10-02,MSFT,110.150696
2018-10-03,MSFT,110.169838
2018-10-04,MSFT,107.893158
2018-10-05,MSFT,107.261803
2018-10-08,MSFT,106.037392
2018-10-09,MSFT,107.386169
2018-10-10,MSFT,101.551018
2018-10-11,MSFT,101.311867
2018-10-12,MSFT,104.81295
2018-10-15,MSFT,102.928474
2018-10-16,MSFT,106.180885
2018-10-17,MSFT,105.903465
2018-10-18,MSFT,103.789398
2018-10-19,MSFT,103.942467
2018-10-22,MSFT,104.870346
2018-10-23,MSFT,103.406784
2018-10-24,MSFT,97.877716
2018-10-25,MSFT,103.598114
2018-10-26,MSFT,102.316277
2018-10-29,MSFT,99.341293
